city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
达萨拉哈博格拉杰普尔,达萨拉哈博格拉杰普尔,25.5691,85.6441,印度,IN,IND,比哈尔,,12314,1356627031
维拉诺尔,维拉诺尔,13.1500,80.1000,印度,IN,IND,泰米尔纳德邦,,9093,1356036166
马蒂拉,马蒂拉,25.4715,84.1438,印度,IN,IND,比哈尔,,10546,1356232165
纳夫塔拉,纳夫塔拉,39.3586,49.2469,阿塞拜疆,AZ,AZE,纳夫塔拉,admin,14241,1031299249
赛德普尔,赛德普尔,33.7421,73.0677,Brazil 巴基斯坦,PK,PAK,伊斯兰堡,,12000,1586603702
森林公园,森林公园,41.8683,-87.8157,美国,US,USA,伊利诺伊州,,14297,1840011276
海多克,海多克,53.4678,-2.6609,英国,GB,GBR,圣海伦斯,,11416,1826418141
维拉尔苏格朗,维拉尔苏格朗,46.7833,7.1167,瑞士,CH,CHE,弗里堡,,12092,1756439374
贾姆索特,贾姆索特,25.6100,85.0148,印度,IN,IND,比哈尔,,11478,1356724915
维莱达夫雷,维莱达夫雷,48.8261,2.1933,法国,FR,FRA,法兰西岛,,11225,1250968732
帕卡姆,帕卡姆,13.1436,80.0280,印度,IN,IND,泰米尔纳德邦,,11509,1356051238
拜恩萨希,拜恩萨希,26.4404,84.5443,印度,IN,IND,比哈尔,,11656,1356844310
吉灵厄姆,吉灵厄姆,51.0375,-2.2748,英国,GB,GBR,多塞特,,11756,1826398821
兰贝斯,兰贝斯,51.4900,-0.1190,英国,GB,GBR,兰贝斯,,9675,1826545364
林斯莱德,林斯莱德,51.9243,-0.6774,英国,GB,GBR,中央贝德福德郡,,11185,1826448969
贝尔瓦,贝尔瓦,26.1056,87.4916,印度,IN,IND,比哈尔,,12200,1356224812
泽菲里,泽菲里,38.0667,23.7167,希腊,GR,GRC,阿提卡,,9454,1300050699
西贡杜克,西贡杜克,22.3814,114.2733,香港,HK,HKG,科特伊克,,11927,1344932135
诺哈奇恩,诺哈奇恩,40.3019,44.5831,亚美尼亚,AM,ARM,黎巴嫩南部,,10198,1051802790
萨拉凡,萨拉凡,33.4517,35.2908,黎巴嫩,LB,LBN,查谟和克什米尔,,10965,1422620086
汉兹维乌尔,汉兹维乌尔,34.1400,74.5800,印度,IN,IND,新泽西,,9493,1356165074
埃奇沃特,埃奇沃特,40.8237,-73.9740,美国,US,USA,马里兰,,14234,1840003543
弗劳尔希尔,弗劳尔希尔,39.1676,-77.1824,美国,US,USA,俄亥俄,,14213,1840148534
东克利夫兰,东克利夫兰,41.5317,-81.5794,美国,US,USA,Ohio,,14212,1840000599
卡博恩,卡博恩,3.5200,34.1200,乌干达,UG,UGA,卡博恩,admin,13400,1800299361
斯特里特,斯特里特,51.1235,-2.7381,英国,GB,GBR,萨默塞特,,11805,1826840312
奥克汉,奥克汉,52.6705,-0.7333,英国,GB,GBR,鲁特兰,,10975,1826442570
班帮赛,班帮赛,13.3847,100.9856,泰国,TH,THA,春武里,,12136,1764574957
尤斯卡兰,尤斯卡兰,13.9417,-86.8519,洪都拉斯,HN,HND,埃尔帕拉伊索,admin,14144,1340315181
雷尼公园,雷尼公园,51.4033,-0.2321,英国,GB,GBR,默顿,,9738,1826000018
维利维南努,维利维南努,16.8443,81.6895,印度,IN,IND,安得拉邦,,12018,1356592217
内格莱,内格莱,5.3167,39.5833,埃塞俄比亚,ET,ETH,奥罗米亚,,11772,1231215294
夏威夷花园,夏威夷花园,33.8304,-118.0728,美国,US,USA,加利福尼亚,,14178,1840020485
布克迪亚,布克迪亚,1.3475,34.0444,乌干达,UG,UGA,布克迪亚,admin,13900,1800687979
Willowick,Willowick,41.6342,-81.4678,美国,US,USA,俄亥俄州,,14173,1840000549
卡纳特兰 (Canatlán),卡纳特兰 (Canatlán),24.5200,-104.7800,墨西哥,MX,MEX,杜兰戈,minor,10342,1484221814
格莱德视图 (Gladeview),格莱德视图 (Gladeview),25.8395,-80.2368,美国,US,USA,佛罗里达州,,14161,1840029038
坎加翁 (Khāngāon),坎加翁 (Khāngāon),25.5146,84.7528,印度,IN,IND,比哈尔（Bihār）,,11456,1356219557
克龙沙根 (Kronshagen),克龙沙根 (Kronshagen),54.3333,10.0833,德国,DE,DEU,石勒苏益格-荷尔斯泰因,,11921,1276781907
圣佩德罗伊克斯卡特兰 (San Pedro Ixcatlán),圣佩德罗伊克斯卡特兰 (San Pedro Ixcatlán),18.1500,-96.5000,墨西哥,MX,MEX,瓦哈卡,,11653,1484497758
拉姆普尔库达尔卡蒂 (Rāmpur Kudarkatti),拉姆普尔库达尔卡蒂 (Rāmpur Kudarkatti),26.0672,87.4795,印度,IN,IND,比哈尔（Bihār）,,12080,1356087624
巴拉 (Bharra),巴拉 (Bharra),25.4398,86.1624,印度,IN,IND,比哈尔（Bihār）,,10651,1356580444
巴尔帕蒂 (Bhālpatti),巴尔帕蒂 (Bhālpatti),26.1853,86.0509,印度,IN,IND,比哈尔（Bihār）,,10732,1356905665
皮埃尔 (Pierre),皮埃尔 (Pierre),44.3748,-100.3205,美国,US,USA,南达科他州,admin,14126,1840000313
阿斯特利,阿斯特利,53.5008,-2.4454,英国,GB,GBR,Wigan (维甘),,11270,1826000042
联邦高地,联邦高地,39.8651,-105.0154,美国,US,USA,Colorado (科罗拉多),,14111,1840028425
采蒂涅,采蒂涅,42.3800,18.9200,黑山(Heishan),ME,MNE,Cetinje (采蒂涅),admin,14093,1499733751
拉思图,拉思图,53.5060,-6.4630,爱尔兰,IE,IRL,Meath (梅思),,9533,1372907755
塔兰特,塔兰特,47.3364,5.0056,法国,FR,FRA,Bourgogne-Franche-Comté (勃艮第-弗朗什孔泰),,11713,1250438803
奥尔汉布尔,奥尔汉布尔,25.8855,84.8186,印度,IN,IND,Bihār (比哈尔),,11695,1356064436
迈拉迪,迈拉迪,8.1550,77.5056,印度,IN,IND,Tamil Nādu (泰米尔纳德),,11881,1356204802
科林斯伍德,科林斯伍德,39.9160,-75.0758,美国,US,USA,New Jersey (新泽西),,14087,1840016611
斯jenica,斯jenica,43.2667,20.0000,塞尔维亚,RS,SRB,Sjenica (斯jenica),admin,14060,1688303533
卡尔马乌利(音译),卡尔马乌利(音译),26.4502,86.1033,印度,IN,IND,Bihār (比哈尔),,11634,1356908596
Bishopstoke（毕肖普斯托克）,Bishopstoke（毕肖普斯托克）,50.9679,-1.3278,英国,GB,GBR,汉普郡,,9974,1826495708
Begampur（贝甘普尔）,Begampur（贝甘普尔）,22.7400,88.2400,印度,IN,IND,西孟加拉邦,,10487,1356059388
Cayey（卡耶）,Cayey（卡耶）,18.1150,-66.1630,波多黎各,PR,PRI,波多黎各,,14052,1630035640
Akhaltsikhe（阿克哈尔齐赫）,Akhaltsikhe（阿克哈尔齐赫）,41.6389,42.9861,格鲁吉亚,GE,GEO,萨姆茨赫-贾瓦赫季(Shamskhe-Javakheti),admin,14000,1268352935
Kippax（基帕克斯）,Kippax（基帕克斯）,53.7669,-1.3705,英国,GB,GBR,利兹,,9785,1826981453
Déville-lès-Rouen（鲁昂附近的德维尔）,Déville-lès-Rouen（鲁昂附近的德维尔）,49.4697,1.0497,法国,FR,FRA,诺曼底,,10654,1250228408
Bāgnān（巴格南）,Bāgnān（巴格南）,22.4700,87.9700,印度,IN,IND,西孟加拉邦,,10996,1356776559
Bāwāli（巴瓦利）,Bāwāli（巴瓦利）,22.4150,88.1889,印度,IN,IND,西孟加拉邦,,10968,1356175916
Ryhope（赖霍普）,Ryhope（赖霍普）,54.8679,-1.3698,英国,GB,GBR,桑德兰,,10484,1826951829
Kalinagar（卡利纳加尔）,Kalinagar（卡利纳加尔）,22.4383,88.1150,印度,IN,IND,西孟加拉邦,,11358,1356809062
Pelsall,Pelsall,52.6310,-1.9720,英国,GB,GBR,沃尔索尔,,11371,1826666565
圣格雷戈里奥迪卡塔尼亚,圣格雷戈里奥迪卡塔尼亚,37.5667,15.1167,意大利,IT,ITA,西西里,,11880,1380676054
纳特沙尔,纳特沙尔,22.1957,88.0272,印度,IN,IND,西孟加拉,,11331,1356961923
亨廷顿,亨廷顿,38.7916,-77.0740,美国,US,USA,弗吉尼亚,,13979,1840006030
伯金顿,伯金顿,51.3770,1.3050,英国,GB,GBR,肯特,,9961,1826115786
罗塞尔公园,罗塞尔公园,40.6653,-74.2666,美国,US,USA,新泽西,,13973,1840001093
班西亚,班西亚,26.0992,87.5316,印度,IN,IND,比哈尔,,11898,1356903244
贝朗查,贝朗查,26.2124,86.3554,印度,IN,IND,比哈尔,,11222,1356271751
大学高地,大学高地,41.4948,-81.5350,美国,US,USA,俄亥俄,,13950,1840003416
柴塔尔,柴塔尔,22.5106,88.7996,印度,IN,IND,西孟加拉,,11927,1356876532
Nao Kothi (挠科提),Nao Kothi (挠科提),25.5196,86.1954,印度,IN,IND,Bihār,,10946,1356232669
Etchojoa (埃乔亚),Etchojoa (埃乔亚),26.8667,-109.6500,墨西哥,MX,MEX,索纳拉,minor,9831,1484867357
Kuressaare (库雷萨雷),Kuressaare (库雷萨雷),58.2500,22.4833,爱沙尼亚,EE,EST,萨雷马岛,admin,13097,1233341219
Dugny (杜尼),Dugny (杜尼),48.9536,2.4164,法国,FR,FRA,法兰西岛,,11073,1250530247
Stocksbridge (斯托克斯布里奇),Stocksbridge (斯托克斯布里奇),53.4780,-1.5880,英国,GB,GBR,谢菲尔德,,9869,1826907758
Risca (里斯卡),Risca (里斯卡),51.6080,-3.0910,英国,GB,GBR,卡菲利,,11693,1826115137
Flixton (弗利克斯顿),Flixton (弗利克斯顿),53.4470,-2.3910,英国,GB,GBR,特拉福德,,10786,1826292876
Larbert (拉伯特),Larbert (拉伯特),56.0229,-3.8260,英国,GB,GBR,法尔科克,,11050,1826937694
González (冈萨雷斯),González (冈萨雷斯),22.8281,-98.4306,墨西哥,MX,MEX,塔毛利帕斯,minor,11212,1484835501
Dishāshah (迪沙沙),Dishāshah (迪沙沙),28.9831,30.8492,埃及,EG,EGY,班尼苏韦夫,,11844,1818375380
Villecresnes,Villecresnes,48.7214,2.5342,法国,FR,FRA,法兰西岛,,11779,1250263679
乔克里斯纳 (Chauki),乔克里斯纳 (Chauki),25.4573,86.4018,印度,IN,IND,比哈尔,,11002,1356781078
普拉夫 (Plav),普拉夫 (Plav),42.6000,19.9400,黑山(Heishan),ME,MNE,普拉夫,admin,13805,1499247875
帕普拉尔 (Papraur),帕普拉尔 (Papraur),25.4413,86.0378,印度,IN,IND,比哈尔,,10797,1356098101
米特·丹西斯 (Mīt Damsīs),米特·丹西斯 (Mīt Damsīs),30.8267,31.2226,埃及,EG,EGY,达卡利亚,,11528,1818557641
贝克雷 (Bexley),贝克雷 (Bexley),39.9650,-82.9343,美国,US,USA,俄亥俄,,13820,1840003759
怀马鲁 (Waimalu),怀马鲁 (Waimalu),21.3913,-157.9345,美国,US,USA,夏威夷,,13818,1840029588
圣安妮湾 (Saint Ann’s Bay),圣安妮湾 (Saint Ann’s Bay),18.4360,-77.2020,牙买加,JM,JAM,圣安妮,admin,13671,1388256334
皮耶塔 (Pietà),皮耶塔 (Pietà),35.8931,14.4936,马耳他,MT,MLT,皮耶塔,admin,4020,1470444069
托武兹 (Tovuz),托武兹 (Tovuz),40.9922,45.6289,阿塞拜疆(A塞拜疆),AZ,AZE,托武兹,admin,13700,1031405942
Westmont,Westmont,39.9082,-75.0551,美国,US,USA,New Jersey,,13784,1840033439
潘特霍 (Pantelhó),潘特霍 (Pantelhó),17.0067,-92.4696,墨西哥,MX,MEX,新泽西 Chiapas,minor,8629,1484849992
埃雷莫波利 (Ermoúpoli),埃雷莫波利 (Ermoúpoli),37.4333,24.9167,希腊,GR,GRC,恰帕斯 Nótio Aigaío,admin,13737,1300072209
阿基尔 (Akil),阿基尔 (Akil),20.2656,-89.3478,墨西哥,MX,MEX,南爱琴海(诺提奥艾吉奥) Yucatán,,10176,1484515773
苏丹普尔 (Sultānpur),苏丹普尔 (Sultānpur),25.6214,85.4637,印度,IN,IND,尤卡坦 Bihār,,11124,1356647916
圣路易斯德拉洛马 (San Luis de La Loma),圣路易斯德拉洛马 (San Luis de La Loma),17.2714,-100.8911,墨西哥,MX,MEX,比哈尔 Guerrero,,11090,1484748421
阿斯科特 (Ascot),阿斯科特 (Ascot),51.4084,-0.6707,英国,GB,GBR,格雷罗 Windsor and Maidenhead,,11603,1826467973
海米克森 (Hemiksem),海米克森 (Hemiksem),51.1500,4.3500,比利时,BE,BEL,温莎和梅登黑德 Flanders,,11634,1056061898
科南德 (Konand),科南德 (Konand),25.1729,85.6842,印度,IN,IND,佛兰德斯 Bihār,,11745,1356793391
基比托 (Kibiito),基比托 (Kibiito),0.4775,30.1925,乌干达,UG,UGA,比哈尔 Bihar(音译) Bunyangabu,admin,12984,1800035606
Borsbeek（博斯贝克）,Borsbeek（博斯贝克）,51.2000,4.4833,比利时,BE,BEL,佛兰德斯,,10949,1056005961
Bar（巴）,Bar（巴）,42.1000,19.1000,黑山,ME,MNE,巴市（Wisconsin州）,admin,13719,1499197266
Shorewood（肖尔伍德）,Shorewood（肖尔伍德）,43.0913,-87.8864,美国,US,USA,库米,,13734,1840003031
Kumi（库米）,Kumi（库米）,1.4608,33.9361,乌干达,UG,UGA,纽卡斯尔-泰恩河畔,admin,13000,1800429770
Lemington（莱明顿）,Lemington（莱明顿）,54.9720,-1.7230,英国,GB,GBR,巴明吉-班戈兰,,10228,1826216570
Ndélé（恩德莱）,Ndélé（恩德莱）,8.4092,20.6531,中非共和国,CF,CAF,比哈尔,admin,13704,1140271951
Bithān（比特汉）,Bithān（比特汉）,25.6954,86.2789,印度,IN,IND,法兰西岛,,11704,1356628791
épinay-sur-Orge（埃皮纳伊苏尔奥尔日）,épinay-sur-Orge（埃皮纳伊苏尔奥尔日）,48.6739,2.3272,法国,FR,FRA,牛津郡,,11184,1250210383
Henley on Thames（亨利利-on-泰晤士）,Henley on Thames（亨利利-on-泰晤士）,51.5357,-0.9030,英国,GB,GBR,佛罗里达州,,11619,1826580742
Olympia Heights（奥林匹亚高地）,Olympia Heights（奥林匹亚高地）,25.7240,-80.3388,美国,US,USA,Florida,,13695,1840014247
罗伊斯顿,罗伊斯顿,53.6100,-1.4500,英国,GB,GBR,巴恩斯利,,10728,1826977688
安通,安通,14.5925,100.4572,泰国,TH,THA,安通(An Thong),admin,13277,1764529940
什特普察,什特普察,42.2333,21.0167,科索沃,XK,XKS,斯捷尔普察(Sht?rpc?),admin,13630,1901828239
克拉蓬,克拉蓬,45.7453,4.7233,法国,FR,FRA,奥弗涅-罗讷-阿尔卑斯(Auvergne-Rh?ne-Alpes),,11248,1250337164
奇奇瓦尔科,奇奇瓦尔科,17.6550,-99.6740,墨西哥,MX,MEX,格雷罗(Guerrero),minor,10079,1484534707
阿伯拉曼,阿伯拉曼,51.7000,-3.4333,英国,GB,GBR,朗达·辛嫩·塔夫(Rhondda Cynon Taff),,9964,1826702294
霍尔比奇,霍尔比奇,52.8037,0.0154,英国,GB,GBR,林肯郡(Lincolnshire),,10458,1826410577
塔维斯托克,塔维斯托克,50.5450,-4.1500,英国,GB,GBR,德文郡(Devon),,11018,1826700583
利斯卡德,利斯卡德,50.4536,-4.4651,英国,GB,GBR,康沃尔(Cornwall),,9912,1826851300
新丝绸斯沃斯,新丝绸斯沃斯,54.8710,-1.3957,英国,GB,GBR,桑德兰(Sunderland),,10194,1826945369
h 布拉德福德-安河,h 布拉德福德-安河,51.3470,-2.2510,英国,GB,GBR,威尔特郡,,10405,1826919846
梅斯腊,梅斯腊,23.4339,85.4152,印度,IN,IND,贾坎德邦,,10068,1356177670
小瀑布,小瀑布,40.8762,-74.2181,美国,US,USA,新泽西州,,13628,1840081807
赫尼克,赫尼克,48.0500,37.3667,乌克兰,UA,UKR,顿涅茨克州,,11378,1804281966
查特里斯,查特里斯,52.4560,0.0550,英国,GB,GBR,剑桥郡,,11011,1826618368
怀南奇,怀南奇,40.7496,-73.3633,美国,US,USA,纽约州,,13598,1840005115
曼恩多夫,曼恩多夫,47.2553,8.6917,瑞士,CH,CHE,苏黎世,,11242,1756961965
特雷斯里奥斯,特雷斯里奥斯,9.9072,-83.9865,哥斯达黎加,CR,CRI,卡塔戈,,9331,1188655041
霍塞尔,霍塞尔,51.3286,-0.5617,英国,GB,GBR,萨里,,9384,1826085922
沙普尔巴加尼（Shāhpur Baghauni）,沙普尔巴加尼（Shāhpur Baghauni）,25.8831,85.6859,印度,IN,IND,比哈尔邦,,11520,1356710376
New Carrollton,New Carrollton,38.9656,-76.8775,United States,US,USA,马里兰州,,13574,1840005978
拉希亚尔昆奇 (Rahiār Kunchi),拉希亚尔昆奇 (Rahiār Kunchi),25.8627,86.0924,美国,IN,IND,比哈尔,,11227,1356668204
印第安纳 (Indiana),印第安纳 (Indiana),40.6220,-79.1552,印度,US,USA,宾夕法尼亚州,,13573,1840000997
帕拉马达恩辛格 (Paura Madan Singh),帕拉马达恩辛格 (Paura Madan Singh),25.7917,85.2333,美国,IN,IND,比哈尔,,10978,1356588174
伊姆西达 (Imsida),伊姆西达 (Imsida),35.8978,14.4894,印度,MT,MLT,伊姆西达,admin,8545,1470395922
尼拉瓦尔帕蒂 (Nilavārappatti),尼拉瓦尔帕蒂 (Nilavārappatti),11.6081,78.1499,马耳他,IN,IND,泰米尔纳德邦,,10775,1356219726
马顿 (Marton),马顿 (Marton),54.5372,-1.2047,印度,GB,GBR,米德尔斯伯勒,,9990,1826705697
查特卢普勒维尼 (Chanteloup-les-Vignes),查特卢普勒维尼 (Chanteloup-les-Vignes),48.9783,2.0308,英国,FR,FRA,法兰西岛,,10426,1250129620
舍普顿马利特 (Shepton Mallet),舍普顿马利特 (Shepton Mallet),51.1930,-2.5460,法国,GB,GBR,萨默塞特,,10810,1826237809
威克洛 (Wicklow),威克洛 (Wicklow),52.9779,-6.0330,英国,IE,IRL,韦克洛,admin,10584,1372662642
岘港,岘港,16.0748,108.2240,越南,VN,VNM,岘港,admin,,1704949870
塞纳尔(Seonār),塞纳尔(Seonār),25.4142,85.8834,印度,IN,IND,比哈尔,,10788,1356658113
布德尼布(Boudenib),布德尼布(Boudenib),31.9497,-3.6078,摩洛哥,MA,MAR,德拉阿-塔菲拉勒特,,11373,1504858254
惠特查奇(Whitchurch),惠特查奇(Whitchurch),52.9690,-2.6820,英国,GB,GBR,什罗普郡,,9781,1826717880
帕纳马鲁普帕蒂(Panamarattuppatti),帕纳马鲁普帕蒂(Panamarattuppatti),11.5620,78.1649,印度,IN,IND,泰米尔纳德,,10725,1356226426
卡波迪塞(Capodrise),卡波迪塞(Capodrise),41.0500,14.3000,意大利,IT,ITA,坎帕尼亚,,10133,1380485604
庞特兰(Ponteland),庞特兰(Ponteland),55.0480,-1.7470,英国,GB,GBR,诺森伯兰,,10921,1826040320
拉格兰奇公园(La Grange Park),拉格兰奇公园(La Grange Park),41.8308,-87.8723,美国,US,USA,伊利诺伊,,13501,1840011256
萨马亚纳卢尔(Samayanallūr),萨马亚纳卢尔(Samayanallūr),9.9792,78.0359,印度,IN,IND,泰米尔纳德,,11381,1356429861
卡斯尔巴(Castlebar),卡斯尔巴(Castlebar),53.8608,-9.2988,爱尔兰,IE,IRL,梅奥,admin,12068,1372066739
阿亚潘戈,阿亚潘戈,19.1264,-98.8028,墨西哥,MX,MEX,墨西哥,minor,8864,1484009067
巴克赫斯特山,巴克赫斯特山,51.6320,0.0360,英国,GB,GBR,埃塞克斯,,11380,1826018401
锡诺普,锡诺普,42.0267,35.1511,土耳其,TR,TUR,锡诺普,admin,13354,1792497865
曼辛普尔比杰劳利,曼辛普尔比杰劳利,25.7552,85.5099,印度,IN,IND,比哈尔,,10987,1356151886
斯坦威尔,斯坦威尔,51.4570,-0.4715,英国,GB,GBR,萨里,,11279,1826245987
奥梅松-马恩河畔,奥梅松-马恩河畔,48.7858,2.5383,法国,FR,FRA,法兰西岛,,10419,1250640842
纽波特,纽波特,52.7691,-2.3787,英国,GB,GBR,泰尔福德和温克里,,11387,1826096263
埃克尔斯顿,埃克尔斯顿,53.4539,-2.7748,英国,GB,GBR,圣海伦斯,,10433,1826176719
达穆阿,达穆阿,22.2875,88.3962,印度,IN,IND,西孟加拉,,10055,1356600666
博蒙,博蒙,45.7517,3.0831,法国,FR,FRA,奥弗涅-罗讷-阿尔卑斯,,10793,1250295985
贝尔维尔东,贝尔维尔东,47.8064,-122.1844,美国,US,USA,华盛顿,,13437,1840041892
科伊拉德瓦,科伊拉德瓦,26.4079,84.1962,印度,IN,IND,比哈尔,,10222,1356659730
特特拉德尔沃尔坎,特特拉德尔沃尔坎,18.8931,-98.7297,墨西哥,MX,MEX,莫雷洛斯,minor,10199,1484343325
库珀,库珀,56.3200,-3.0100,英国,GB,GBR,法夫,,9020,1826556120
杜德普尔,杜德普尔,25.7964,86.1189,印度,IN,IND,比哈尔,,10059,1356099112
巴尔迪哈图尔基,巴尔迪哈图尔基,25.8059,85.5441,印度,IN,IND,比哈尔,,11239,1356079852
普拉东桑切斯,普拉东桑切斯,21.2833,-98.3667,墨西哥,MX,MEX,韦拉克鲁斯,minor,10009,1484193492
阿尔尼亚,阿尔尼亚,25.7150,85.5448,印度,IN,IND,比哈尔,,10913,1356888928
帕查希,帕查希,26.1932,86.3597,印度,IN,IND,比哈尔,,11362,1356119813
凯思,凯思,25.4776,86.2001,印度,IN,IND,比哈尔,,9902,1356743248
Maromme,Maromme,49.4819,1.0419,法国,FR,FRA,诺曼底,,10730,1250642232
多马姆 (Dom?ale,多马姆 (Dom?ale,46.1394,14.5950,斯洛文尼亚,SI,SVN,多姆扎勒,admin,13204,1705822721
多姆扎勒),多姆扎勒),54.9020,-5.0270,英国,GB,GBR,邓弗里斯和盖洛韦,,10320,1826813563
斯特兰拉尔 (Stranraer),斯特兰拉尔 (Stranraer),35.9050,14.4944,马耳他,MT,MLT,格齐拉,admin,8029,1470739045
戈齐拉 (G?ira),戈齐拉 (G?ira),25.6421,86.1971,印度,IN,IND,比哈尔,,11130,1356116299
库姆哈桑 (Kumharsan),库姆哈桑 (Kumharsan),25.8131,85.7180,印度,IN,IND,比哈尔,,11205,1356175529
拉塔塞普拉 (Lathasepura),拉塔塞普拉 (Lathasepura),25.6559,85.4412,印度,IN,IND,比哈尔,,10723,1356391361
巴齐德查克卡斯特里 (Bāzid Chak Kasturi),巴齐德查克卡斯特里 (Bāzid Chak Kasturi),25.9518,85.7042,印度,IN,IND,比哈尔,,11147,1356922561
索姆纳哈 (Somnāha),索姆纳哈 (Somnāha),21.0022,-89.3936,墨西哥,MX,MEX,尤卡坦,minor,10968,1484306905
蒂什科科布 (Tixkokob),蒂什科科布 (Tixkokob),55.0000,-1.5700,英国,GB,GBR,泰恩河畔纽卡斯尔,,10617,1826725161
科林达,科林达,-27.4833,153.1000,澳大利亚,AU,AUS,昆士兰州,,11019,1036501460
阿坎塞赫,阿坎塞赫,20.8133,-89.4524,墨西哥,MX,MEX,尤卡坦,minor,10968,1484170180
塞昌,塞昌,45.3667,20.7725,塞尔维亚,RS,SRB,塞昌,admin,13267,1688905613
鳄梨高地,鳄梨高地,34.0391,-117.9970,美国,US,USA,加利福尼亚州,,13322,1840028318
斯维基,斯维基,35.9208,14.4800,马耳他,MT,MLT,斯维基,admin,10064,1470279940
科茨维尔,科茨维尔,39.9849,-75.8200,美国,US,USA,宾夕法尼亚州,,13306,1840001424
金斯顿,金斯顿,41.2652,-75.8876,美国,US,USA,宾夕法尼亚州,,13304,1840000756
穆迪奇丘尔,穆迪奇丘尔,12.9110,80.0693,印度,IN,IND,泰米尔纳德邦,,8601,1356109242
卡平特里亚,卡平特里亚,34.3962,-119.5118,美国,US,USA,加利福尼亚州,,13289,1840019187
马里恩塔尔,马里恩塔尔,-24.6333,17.9667,纳米比亚,NA,NAM,哈达普,admin,12478,1516582394
Drochia (德罗基亚),Drochia (德罗基亚),48.0333,27.7500,摩尔多瓦,MD,MDA,德罗基亚,admin,13150,1498968635
Sahuli (萨胡利),Sahuli (萨胡利),26.1118,84.3485,印度,IN,IND,比哈尔,,10688,1356771922
?ebbu? (泽布布),?ebbu? (泽布布),35.8731,14.4419,马耳他,MT,MLT,泽布贾,admin,11903,1470473600
Woodland Park (伍德兰帕克),Woodland Park (伍德兰帕克),40.8904,-74.1946,美国,US,USA,新泽西,,13265,1840056421
Delémont (德莱蒙),Delémont (德莱蒙),47.3667,7.3500,瑞士,CH,CHE,汝拉,admin,12682,1756748908
Adalpur (阿达普尔),Adalpur (阿达普尔),26.1910,86.0239,印度,IN,IND,比哈尔,,10494,1356338843
Amwa Majhār (安瓦马贾尔),Amwa Majhār (安瓦马贾尔),26.7362,84.5818,印度,IN,IND,比哈尔,,10002,1356091183
Nieuw Nickerie (纽尼克里),Nieuw Nickerie (纽尼克里),5.9333,-56.9833,苏里南,SR,SUR,尼克里,admin,12818,1740480869
Maili (迈利),Maili (迈利),21.4133,-158.1701,美国,US,USA,夏威夷,,13245,1840029522
Meliana (梅利安娜),Meliana (梅利安娜),39.5272,-0.3492,西班牙,ES,ESP,瓦伦西亚,,10926,1724153449
林德尼,林德尼,51.7286,-2.5285,英国,GB,GBR,格洛斯特郡,,10043,1826019580
曼纳拉伊,曼纳拉伊,11.1172,77.3726,印度,IN,IND,泰米尔纳德邦,,11214,1356165944
